hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
9.106919901829444,15.0,3.0,3.0,2.0,4.0,2.0,36.0,Travel_Rarely,Sales,10.0,4.0,Marketing,1.0,3304.0,Male,3.0,Manager,Married,86860.0,1.0,Y,13.0,8.0,0.0,18.0,2.0,18.0,4.0,11.0
8.643457161981111,18.0,3.0,3.0,3.0,2.0,3.0,27.0,Non-Travel,Research & Development,2.0,3.0,Life Sciences,1.0,74.0,Male,1.0,Research Director,Married,168230.0,0.0,Y,17.0,8.0,0.0,6.0,3.0,5.0,1.0,4.0
6.0619667559125,13.0,2.0,3.0,4.0,2.0,2.0,49.0,Travel_Frequently,Research & Development,6.0,1.0,Medical,1.0,1211.0,Male,3.0,Healthcare Representative,Married,29960.0,2.0,Y,18.0,8.0,1.0,17.0,2.0,9.0,0.0,8.0
6.249861668897778,21.0,3.0,3.0,1.0,4.0,3.0,36.0,Non-Travel,Sales,28.0,1.0,Life Sciences,1.0,3391.0,Male,2.0,Research Scientist,Divorced,48980.0,4.0,Y,13.0,8.0,1.0,12.0,3.0,7.0,0.0,7.0
6.110232039268055,21.0,3.0,3.0,1.0,4.0,2.0,34.0,Travel_Frequently,Sales,29.0,4.0,Marketing,1.0,3477.0,Male,1.0,Research Scientist,Single,115100.0,0.0,Y,14.0,8.0,1.0,7.0,5.0,6.0,0.0,4.0
6.552251227130555,19.0,3.0,3.0,3.0,1.0,2.0,48.0,Travel_Rarely,Research & Development,2.0,5.0,Life Sciences,1.0,2327.0,Male,1.0,Sales Executive,Married,47650.0,8.0,Y,12.0,8.0,1.0,10.0,4.0,8.0,7.0,6.0
6.085662650602222,11.0,3.0,3.0,2.0,3.0,2.0,33.0,Travel_Rarely,Sales,1.0,3.0,Life Sciences,1.0,2576.0,Female,5.0,Sales Executive,Single,12230.0,1.0,Y,13.0,8.0,1.0,10.0,3.0,10.0,0.0,9.0
5.5861122266844445,17.0,3.0,3.0,4.0,3.0,2.0,34.0,Travel_Frequently,Research & Development,25.0,1.0,Life Sciences,1.0,874.0,Female,1.0,Manager,Married,22590.0,1.0,Y,14.0,8.0,0.0,8.0,2.0,8.0,7.0,7.0
5.895585676037222,16.0,3.0,3.0,1.0,2.0,3.0,28.0,Travel_Frequently,Research & Development,7.0,3.0,Life Sciences,1.0,3483.0,Male,2.0,Manager,Divorced,29760.0,1.0,Y,14.0,8.0,0.0,1.0,3.0,1.0,0.0,0.0
7.177605979473333,7.0,2.0,3.0,4.0,4.0,3.0,46.0,Travel_Rarely,Research & Development,2.0,1.0,Medical,1.0,3453.0,Female,3.0,Research Scientist,Divorced,49410.0,9.0,Y,13.0,8.0,2.0,23.0,2.0,2.0,2.0,2.0
7.676127844711944,9.0,3.0,3.0,4.0,4.0,4.0,35.0,Travel_Frequently,Research & Development,3.0,3.0,Medical,1.0,3531.0,Female,2.0,Laboratory Technician,Married,22580.0,1.0,Y,11.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0
10.589340696117779,8.0,2.0,3.0,4.0,4.0,4.0,25.0,Travel_Rarely,Human Resources,25.0,4.0,Human Resources,1.0,3479.0,Female,2.0,Research Scientist,Married,82680.0,1.0,Y,12.0,8.0,0.0,7.0,3.0,7.0,5.0,6.0
5.9575881302988885,17.0,4.0,3.0,2.0,3.0,3.0,34.0,Travel_Rarely,Research & Development,2.0,5.0,Technical Degree,1.0,1762.0,Male,2.0,Healthcare Representative,Single,49990.0,3.0,Y,12.0,8.0,2.0,10.0,2.0,5.0,4.0,3.0
6.186782686300556,10.0,2.0,3.0,4.0,3.0,3.0,38.0,Travel_Frequently,Research & Development,7.0,3.0,Medical,1.0,3665.0,Female,2.0,Sales Representative,Divorced,76250.0,1.0,Y,15.0,8.0,0.0,4.0,2.0,4.0,0.0,3.0
6.743695894689722,12.0,3.0,3.0,3.0,1.0,2.0,48.0,Travel_Rarely,Research & Development,2.0,5.0,Life Sciences,1.0,3797.0,Male,1.0,Sales Executive,Married,47650.0,8.0,Y,12.0,8.0,1.0,10.0,4.0,8.0,7.0,6.0
10.541629852744167,6.0,4.0,3.0,4.0,1.0,3.0,39.0,Travel_Frequently,Sales,11.0,3.0,Marketing,1.0,3436.0,Male,1.0,Sales Executive,Single,160150.0,1.0,Y,11.0,8.0,0.0,21.0,3.0,21.0,2.0,8.0
7.486918786256111,7.0,3.0,4.0,3.0,4.0,3.0,22.0,Travel_Rarely,Research & Development,3.0,3.0,Medical,1.0,2843.0,Male,1.0,Laboratory Technician,Married,132690.0,1.0,Y,25.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0
8.065306782686111,7.0,2.0,3.0,3.0,1.0,3.0,56.0,Travel_Rarely,Research & Development,4.0,3.0,Life Sciences,1.0,2858.0,Male,4.0,Manager,Divorced,25870.0,4.0,Y,12.0,8.0,0.0,19.0,2.0,2.0,2.0,2.0
6.873062248995834,10.0,3.0,3.0,4.0,3.0,3.0,30.0,Travel_Rarely,Research & Development,20.0,3.0,Medical,1.0,3264.0,Male,1.0,Laboratory Technician,Married,25230.0,3.0,Y,13.0,8.0,1.0,7.0,2.0,2.0,0.0,2.0
8.656019634091667,4.0,2.0,3.0,3.0,1.0,3.0,35.0,Travel_Rarely,Human Resources,3.0,2.0,Life Sciences,1.0,2740.0,Female,1.0,Laboratory Technician,Married,63880.0,3.0,Y,13.0,8.0,0.0,4.0,6.0,2.0,2.0,2.0
7.052285809906111,8.0,3.0,4.0,1.0,4.0,3.0,42.0,Travel_Frequently,Research & Development,8.0,4.0,Medical,1.0,2263.0,Female,1.0,Sales Executive,Single,60620.0,1.0,Y,22.0,8.0,2.0,12.0,2.0,12.0,5.0,8.0
6.119989959839167,14.0,2.0,3.0,4.0,3.0,3.0,50.0,Non-Travel,Human Resources,2.0,2.0,Life Sciences,1.0,3434.0,Male,1.0,Laboratory Technician,Married,36880.0,0.0,Y,11.0,8.0,0.0,19.0,3.0,18.0,0.0,13.0
5.7388743864344445,22.0,1.0,3.0,4.0,3.0,3.0,57.0,Travel_Rarely,Research & Development,21.0,4.0,Life Sciences,1.0,3043.0,Male,5.0,Research Scientist,Married,191610.0,2.0,Y,18.0,8.0,0.0,15.0,2.0,3.0,1.0,2.0
5.825130522088333,15.0,3.0,3.0,1.0,4.0,3.0,48.0,Non-Travel,Sales,2.0,1.0,Life Sciences,1.0,2017.0,Male,2.0,Sales Executive,Single,23700.0,2.0,Y,11.0,8.0,0.0,27.0,3.0,5.0,2.0,1.0
7.276480365908055,13.0,3.0,4.0,3.0,3.0,3.0,28.0,Travel_Rarely,Research & Development,10.0,3.0,Life Sciences,1.0,411.0,Female,3.0,Manager,Divorced,135910.0,5.0,Y,20.0,8.0,1.0,6.0,2.0,2.0,2.0,2.0
8.479462293618889,7.0,2.0,3.0,2.0,4.0,4.0,31.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,193.0,Male,3.0,Research Director,Single,61420.0,4.0,Y,13.0,8.0,2.0,10.0,2.0,6.0,0.0,5.0
6.604520303435834,10.0,2.0,3.0,3.0,1.0,3.0,40.0,Non-Travel,Research & Development,1.0,4.0,Technical Degree,1.0,201.0,Female,2.0,Laboratory Technician,Divorced,30680.0,3.0,Y,19.0,8.0,0.0,20.0,3.0,1.0,0.0,1.0
5.938473895582222,18.0,3.0,4.0,3.0,1.0,3.0,23.0,Travel_Rarely,Research & Development,10.0,3.0,Medical,1.0,4239.0,Male,2.0,Laboratory Technician,Divorced,64390.0,3.0,Y,22.0,8.0,3.0,3.0,2.0,0.0,0.0,0.0
5.739896251673334,18.0,3.0,3.0,1.0,3.0,3.0,41.0,Travel_Rarely,Sales,7.0,4.0,Marketing,1.0,1379.0,Male,4.0,Laboratory Technician,Divorced,68420.0,4.0,Y,12.0,8.0,1.0,13.0,3.0,9.0,1.0,8.0
7.56177264614,14.0,1.0,3.0,1.0,2.0,4.0,31.0,Travel_Rarely,Sales,20.0,3.0,Technical Degree,1.0,3699.0,Male,1.0,Research Scientist,Single,61800.0,1.0,Y,14.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0
8.43661088799639,16.0,1.0,4.0,2.0,3.0,3.0,39.0,Travel_Frequently,Research & Development,26.0,4.0,Technical Degree,1.0,1613.0,Female,1.0,Sales Executive,Divorced,30670.0,1.0,Y,20.0,8.0,1.0,21.0,5.0,21.0,1.0,6.0
7.208980365908055,21.0,3.0,3.0,3.0,4.0,3.0,32.0,Travel_Rarely,Sales,1.0,3.0,Medical,1.0,3214.0,Male,2.0,Sales Executive,Single,136640.0,3.0,Y,14.0,8.0,0.0,10.0,6.0,7.0,7.0,7.0
5.878951360999444,19.0,2.0,3.0,4.0,3.0,1.0,31.0,Travel_Frequently,Research & Development,29.0,3.0,Life Sciences,1.0,828.0,Female,2.0,Healthcare Representative,Single,25150.0,1.0,Y,14.0,8.0,0.0,7.0,3.0,7.0,7.0,7.0
5.8666309683175,9.0,3.0,3.0,1.0,4.0,3.0,33.0,Travel_Rarely,Sales,26.0,2.0,Marketing,1.0,2096.0,Male,1.0,Research Scientist,Married,42300.0,0.0,Y,12.0,8.0,0.0,15.0,0.0,14.0,4.0,10.0
8.486725792056944,11.0,3.0,3.0,3.0,3.0,3.0,43.0,Travel_Rarely,Sales,27.0,4.0,Life Sciences,1.0,139.0,Male,2.0,Sales Representative,Divorced,39770.0,4.0,Y,18.0,8.0,1.0,8.0,3.0,5.0,0.0,2.0
6.781749219098611,20.0,3.0,3.0,1.0,3.0,4.0,37.0,Travel_Rarely,Sales,4.0,3.0,Marketing,1.0,4212.0,Male,4.0,Human Resources,Divorced,160320.0,1.0,Y,13.0,8.0,0.0,7.0,2.0,7.0,0.0,7.0
6.8313141454705555,10.0,3.0,3.0,3.0,4.0,3.0,27.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,713.0,Female,2.0,Laboratory Technician,Married,48510.0,8.0,Y,18.0,8.0,0.0,5.0,2.0,1.0,0.0,0.0
10.392367246764723,7.0,2.0,3.0,1.0,2.0,2.0,29.0,Travel_Rarely,Research & Development,1.0,2.0,Medical,1.0,2401.0,Male,2.0,Sales Representative,Divorced,42400.0,1.0,Y,14.0,8.0,0.0,10.0,2.0,10.0,0.0,9.0
6.649094154395278,19.0,2.0,3.0,2.0,4.0,2.0,38.0,Travel_Rarely,Research & Development,9.0,4.0,Life Sciences,1.0,1742.0,Male,1.0,Sales Executive,Single,43120.0,0.0,Y,12.0,8.0,1.0,10.0,2.0,9.0,1.0,8.0
6.233623382418333,11.0,3.0,3.0,3.0,3.0,4.0,53.0,Travel_Rarely,Research & Development,9.0,3.0,Technical Degree,1.0,3384.0,Male,1.0,Manager,Divorced,39200.0,6.0,Y,16.0,8.0,1.0,22.0,3.0,17.0,15.0,2.0
6.172550200803055,17.0,3.0,3.0,3.0,4.0,3.0,40.0,Travel_Rarely,Sales,27.0,2.0,Medical,1.0,3982.0,Female,3.0,Sales Executive,Divorced,102740.0,4.0,Y,18.0,8.0,0.0,12.0,3.0,5.0,0.0,3.0
6.219141008478333,10.0,2.0,3.0,2.0,3.0,3.0,40.0,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1.0,2191.0,Male,2.0,Sales Executive,Divorced,45770.0,5.0,Y,11.0,8.0,1.0,15.0,3.0,12.0,11.0,8.0
6.529568273092222,17.0,2.0,3.0,3.0,1.0,2.0,30.0,Travel_Frequently,Sales,3.0,2.0,Medical,1.0,1429.0,Male,2.0,Healthcare Representative,Single,28620.0,5.0,Y,14.0,8.0,0.0,9.0,2.0,6.0,0.0,1.0
7.508684738955556,11.0,3.0,4.0,3.0,1.0,3.0,34.0,Travel_Rarely,Sales,9.0,2.0,Medical,1.0,1329.0,Male,2.0,Healthcare Representative,Single,48760.0,2.0,Y,21.0,8.0,1.0,14.0,3.0,11.0,5.0,8.0
6.3620716198125,18.0,1.0,3.0,2.0,1.0,3.0,46.0,Travel_Rarely,Research & Development,10.0,3.0,Technical Degree,1.0,2861.0,Female,2.0,Laboratory Technician,Divorced,153790.0,1.0,Y,12.0,8.0,0.0,24.0,1.0,24.0,15.0,7.0
10.233379071842778,4.0,3.0,3.0,3.0,4.0,3.0,31.0,Travel_Rarely,Research & Development,6.0,3.0,Medical,1.0,3025.0,Female,3.0,Manager,Single,81030.0,1.0,Y,15.0,8.0,1.0,11.0,5.0,11.0,4.0,10.0
6.653948014279167,9.0,3.0,3.0,1.0,1.0,2.0,59.0,Travel_Rarely,Research & Development,1.0,3.0,Technical Degree,1.0,2746.0,Male,1.0,Laboratory Technician,Single,166060.0,7.0,Y,11.0,8.0,0.0,28.0,6.0,21.0,7.0,9.0
6.055022311468056,21.0,3.0,4.0,1.0,1.0,3.0,50.0,Non-Travel,Research & Development,17.0,3.0,Medical,1.0,396.0,Female,1.0,Laboratory Technician,Divorced,42980.0,1.0,Y,20.0,8.0,1.0,31.0,6.0,31.0,14.0,7.0
6.937025881302778,9.0,3.0,4.0,2.0,4.0,2.0,19.0,Travel_Rarely,Research & Development,8.0,2.0,Life Sciences,1.0,2860.0,Male,2.0,Sales Executive,Single,159720.0,1.0,Y,21.0,8.0,0.0,1.0,2.0,1.0,1.0,0.0
6.749175591253889,14.0,3.0,3.0,4.0,1.0,3.0,28.0,Travel_Rarely,Research & Development,6.0,3.0,Technical Degree,1.0,3551.0,Male,2.0,Research Scientist,Married,23510.0,1.0,Y,16.0,8.0,0.0,6.0,4.0,6.0,3.0,3.0
7.402211066488055,9.0,2.0,3.0,1.0,3.0,3.0,23.0,Travel_Rarely,Research & Development,2.0,4.0,Medical,1.0,2295.0,Female,2.0,Manager,Single,49360.0,0.0,Y,19.0,8.0,1.0,5.0,2.0,4.0,1.0,2.0
6.1152588130297225,18.0,4.0,4.0,1.0,1.0,3.0,60.0,Travel_Rarely,Research & Development,8.0,2.0,Life Sciences,1.0,3219.0,Female,5.0,Laboratory Technician,Single,53290.0,8.0,Y,20.0,8.0,0.0,10.0,3.0,2.0,2.0,2.0
6.548405845604444,13.0,3.0,4.0,2.0,4.0,3.0,29.0,Travel_Rarely,Human Resources,8.0,3.0,Medical,1.0,1550.0,Male,3.0,Sales Representative,Single,25870.0,0.0,Y,22.0,8.0,2.0,4.0,3.0,3.0,2.0,2.0
6.9260832217758335,6.0,2.0,4.0,1.0,1.0,1.0,33.0,Travel_Rarely,Research & Development,9.0,1.0,Medical,1.0,2318.0,Male,1.0,Healthcare Representative,Married,76420.0,2.0,Y,20.0,8.0,1.0,8.0,2.0,2.0,2.0,2.0
8.145224230254167,10.0,2.0,3.0,2.0,1.0,2.0,24.0,Travel_Frequently,Sales,3.0,3.0,Life Sciences,1.0,3743.0,Male,2.0,Research Scientist,Single,76540.0,2.0,Y,17.0,8.0,1.0,4.0,3.0,0.0,0.0,0.0
9.944511378848611,2.0,2.0,3.0,1.0,4.0,1.0,32.0,Travel_Rarely,Research & Development,9.0,1.0,Medical,1.0,399.0,Female,1.0,Laboratory Technician,Single,27410.0,1.0,Y,15.0,8.0,1.0,1.0,5.0,1.0,0.0,1.0
6.580408299866111,18.0,3.0,3.0,2.0,4.0,2.0,29.0,Travel_Frequently,Research & Development,16.0,4.0,Medical,1.0,25.0,Male,1.0,Laboratory Technician,Single,65130.0,1.0,Y,11.0,8.0,1.0,10.0,2.0,10.0,0.0,9.0
6.372264614011389,19.0,3.0,3.0,3.0,2.0,3.0,30.0,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1.0,1594.0,Female,2.0,Manager,Married,59680.0,1.0,Y,13.0,8.0,0.0,1.0,3.0,1.0,0.0,0.0
10.275272199910555,6.0,3.0,3.0,3.0,1.0,3.0,33.0,Travel_Rarely,Sales,2.0,3.0,Marketing,1.0,1886.0,Female,1.0,Sales Executive,Single,59140.0,3.0,Y,16.0,8.0,1.0,6.0,4.0,3.0,0.0,2.0
8.462938420348056,17.0,2.0,4.0,4.0,4.0,3.0,20.0,Travel_Frequently,Sales,8.0,3.0,Marketing,1.0,3459.0,Male,3.0,Sales Executive,Single,34640.0,1.0,Y,20.0,8.0,0.0,2.0,3.0,2.0,0.0,2.0
6.131430165104722,15.0,2.0,3.0,1.0,3.0,3.0,39.0,Travel_Rarely,Sales,1.0,1.0,Marketing,1.0,1918.0,Male,2.0,Research Scientist,Single,23400.0,0.0,Y,11.0,8.0,1.0,9.0,2.0,8.0,0.0,7.0
7.349873940205,17.0,3.0,3.0,4.0,3.0,3.0,33.0,Travel_Frequently,Research & Development,2.0,4.0,Medical,1.0,2611.0,Female,4.0,Sales Executive,Divorced,168800.0,1.0,Y,14.0,8.0,3.0,9.0,2.0,9.0,2.0,8.0
6.9124386434625,20.0,3.0,3.0,1.0,4.0,2.0,32.0,Travel_Rarely,Research & Development,7.0,3.0,Technical Degree,1.0,1535.0,Male,2.0,Healthcare Representative,Single,24720.0,7.0,Y,13.0,8.0,0.0,10.0,2.0,7.0,0.0,7.0
7.322629406514722,12.0,3.0,3.0,4.0,4.0,4.0,29.0,Travel_Frequently,Research & Development,6.0,2.0,Medical,1.0,1061.0,Male,1.0,Human Resources,Married,41150.0,1.0,Y,11.0,8.0,0.0,11.0,1.0,11.0,3.0,10.0
8.2889491298525,17.0,3.0,3.0,4.0,2.0,3.0,58.0,Travel_Rarely,Research & Development,24.0,3.0,Other,1.0,338.0,Female,2.0,Research Scientist,Single,43170.0,7.0,Y,17.0,8.0,0.0,40.0,2.0,31.0,13.0,8.0
8.065640339134166,4.0,3.0,4.0,3.0,1.0,3.0,31.0,Non-Travel,Research & Development,28.0,4.0,Medical,1.0,3392.0,Male,2.0,Research Scientist,Single,25930.0,0.0,Y,21.0,8.0,0.0,4.0,2.0,3.0,1.0,2.0
8.987822400713888,10.0,3.0,4.0,4.0,3.0,2.0,19.0,Travel_Rarely,Research & Development,5.0,2.0,Life Sciences,1.0,1340.0,Male,1.0,Manager,Single,53320.0,1.0,Y,23.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0
6.450489736724444,6.0,2.0,3.0,1.0,3.0,3.0,31.0,Travel_Frequently,Research & Development,22.0,2.0,Medical,1.0,1652.0,Female,2.0,Sales Executive,Married,56890.0,3.0,Y,15.0,8.0,2.0,12.0,2.0,1.0,0.0,0.0
6.306462516733333,11.0,3.0,3.0,3.0,1.0,2.0,21.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,3460.0,Male,1.0,Manager,Single,57750.0,1.0,Y,18.0,8.0,0.0,1.0,2.0,1.0,1.0,0.0
9.82488174921889,9.0,2.0,3.0,4.0,4.0,3.0,39.0,Non-Travel,Research & Development,3.0,3.0,Life Sciences,1.0,3923.0,Female,2.0,Manufacturing Director,Married,109760.0,1.0,Y,11.0,8.0,0.0,9.0,3.0,9.0,5.0,8.0
7.114261490405833,6.0,3.0,3.0,3.0,2.0,3.0,32.0,Travel_Frequently,Sales,10.0,3.0,Life Sciences,1.0,3563.0,Female,1.0,Sales Executive,Married,102660.0,1.0,Y,11.0,8.0,0.0,2.0,3.0,2.0,2.0,2.0
5.925844489067222,7.0,3.0,3.0,4.0,3.0,3.0,30.0,Travel_Rarely,Research & Development,1.0,4.0,Technical Degree,1.0,2715.0,Female,1.0,Research Scientist,Single,53010.0,1.0,Y,16.0,8.0,1.0,10.0,3.0,10.0,1.0,8.0
7.725267737616944,18.0,2.0,4.0,3.0,4.0,3.0,31.0,Travel_Rarely,Sales,9.0,4.0,Life Sciences,1.0,1101.0,Female,1.0,Sales Executive,Divorced,161240.0,2.0,Y,23.0,8.0,1.0,8.0,2.0,5.0,1.0,4.0
7.260448460508611,15.0,3.0,3.0,4.0,4.0,2.0,36.0,Non-Travel,Sales,1.0,1.0,Medical,1.0,4130.0,Female,1.0,Human Resources,Divorced,132470.0,1.0,Y,14.0,8.0,0.0,15.0,3.0,15.0,11.0,11.0
7.2014736724675,20.0,3.0,3.0,1.0,4.0,3.0,36.0,Travel_Rarely,Research & Development,24.0,3.0,Life Sciences,1.0,2652.0,Female,2.0,Laboratory Technician,Married,61200.0,0.0,Y,19.0,8.0,0.0,10.0,2.0,9.0,3.0,4.0
6.955496430165,15.0,2.0,3.0,1.0,4.0,3.0,31.0,Travel_Rarely,Research & Development,28.0,4.0,Technical Degree,1.0,3874.0,Female,2.0,Sales Executive,Married,127420.0,1.0,Y,11.0,8.0,0.0,10.0,4.0,10.0,0.0,2.0
9.851633199464445,15.0,3.0,3.0,3.0,3.0,3.0,28.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,1227.0,Male,5.0,Research Director,Single,100960.0,5.0,Y,13.0,8.0,0.0,6.0,2.0,4.0,0.0,3.0
6.233736055332222,8.0,3.0,3.0,3.0,3.0,3.0,29.0,Travel_Rarely,Research & Development,1.0,2.0,Medical,1.0,3229.0,Female,1.0,Sales Executive,Single,106730.0,1.0,Y,13.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0
7.350047969656389,5.0,3.0,3.0,4.0,1.0,1.0,27.0,Travel_Rarely,Research & Development,10.0,3.0,Life Sciences,1.0,297.0,Female,1.0,Laboratory Technician,Single,29560.0,8.0,Y,13.0,8.0,0.0,9.0,6.0,7.0,0.0,7.0
6.937077197679445,13.0,3.0,3.0,3.0,2.0,1.0,36.0,Travel_Rarely,Research & Development,13.0,3.0,Technical Degree,1.0,2568.0,Female,3.0,Healthcare Representative,Married,25170.0,2.0,Y,14.0,8.0,0.0,12.0,3.0,4.0,1.0,3.0
6.944072958500556,21.0,3.0,3.0,2.0,3.0,3.0,51.0,Travel_Rarely,Research & Development,1.0,3.0,Other,1.0,2839.0,Female,3.0,Research Director,Married,80080.0,2.0,Y,15.0,8.0,1.0,10.0,4.0,1.0,0.0,0.0
9.61779451137861,17.0,3.0,3.0,1.0,4.0,4.0,39.0,Travel_Rarely,Research & Development,17.0,4.0,Technical Degree,1.0,2199.0,Female,2.0,Healthcare Representative,Married,104750.0,3.0,Y,11.0,8.0,1.0,8.0,3.0,5.0,1.0,4.0
8.492988621151111,5.0,3.0,3.0,3.0,4.0,4.0,43.0,Travel_Frequently,Research & Development,3.0,4.0,Life Sciences,1.0,2802.0,Male,1.0,Sales Executive,Married,24080.0,1.0,Y,12.0,8.0,1.0,25.0,3.0,25.0,4.0,12.0
8.40520191878611,6.0,3.0,3.0,4.0,1.0,3.0,40.0,Travel_Frequently,Research & Development,3.0,4.0,Medical,1.0,3216.0,Female,3.0,Human Resources,Married,51260.0,5.0,Y,18.0,8.0,0.0,20.0,2.0,18.0,1.0,12.0
7.509177822400556,12.0,3.0,3.0,4.0,4.0,3.0,27.0,Travel_Rarely,Sales,2.0,3.0,Life Sciences,1.0,4076.0,Female,1.0,Manager,Single,39040.0,1.0,Y,15.0,8.0,0.0,7.0,2.0,7.0,0.0,7.0
6.778555332440833,21.0,3.0,3.0,2.0,4.0,2.0,34.0,Travel_Rarely,Research & Development,1.0,5.0,Medical,1.0,1716.0,Male,1.0,Research Scientist,Married,53810.0,1.0,Y,12.0,8.0,0.0,10.0,0.0,10.0,8.0,8.0
7.613618920124722,6.0,2.0,3.0,4.0,2.0,3.0,36.0,Travel_Frequently,Research & Development,16.0,1.0,Medical,1.0,4123.0,Male,2.0,Sales Executive,Divorced,105960.0,7.0,Y,15.0,8.0,0.0,18.0,3.0,4.0,0.0,2.0
7.054612896028333,20.0,1.0,3.0,4.0,4.0,3.0,41.0,Travel_Rarely,Sales,2.0,2.0,Medical,1.0,4103.0,Male,1.0,Healthcare Representative,Married,23870.0,3.0,Y,17.0,8.0,1.0,12.0,1.0,5.0,1.0,0.0
7.2587204373047225,12.0,2.0,3.0,4.0,4.0,2.0,58.0,Travel_Rarely,Sales,2.0,2.0,Medical,1.0,4279.0,Female,1.0,Research Scientist,Married,43850.0,1.0,Y,13.0,8.0,1.0,40.0,2.0,40.0,15.0,6.0
6.515185185185,20.0,2.0,3.0,4.0,4.0,2.0,54.0,Travel_Rarely,Sales,27.0,4.0,Medical,1.0,1048.0,Male,1.0,Research Scientist,Married,31310.0,4.0,Y,14.0,8.0,0.0,14.0,3.0,7.0,1.0,7.0
6.881342034805833,18.0,1.0,3.0,1.0,1.0,3.0,36.0,Non-Travel,Research & Development,7.0,2.0,Life Sciences,1.0,3252.0,Male,5.0,Sales Executive,Single,116310.0,1.0,Y,18.0,8.0,1.0,10.0,2.0,10.0,0.0,9.0
6.445064703257223,12.0,3.0,3.0,2.0,4.0,3.0,48.0,Travel_Rarely,Research & Development,6.0,3.0,Medical,1.0,3127.0,Male,1.0,Laboratory Technician,Married,108540.0,2.0,Y,14.0,8.0,1.0,14.0,6.0,9.0,6.0,7.0
6.0388688085675,17.0,2.0,3.0,3.0,4.0,1.0,28.0,Travel_Rarely,Sales,4.0,4.0,Life Sciences,1.0,4315.0,Male,2.0,Healthcare Representative,Married,54330.0,1.0,Y,13.0,8.0,1.0,5.0,4.0,5.0,0.0,2.0
7.493022088353333,11.0,3.0,3.0,1.0,2.0,3.0,38.0,Non-Travel,Sales,6.0,4.0,Marketing,1.0,3972.0,Male,3.0,Sales Executive,Divorced,73360.0,5.0,Y,11.0,8.0,0.0,13.0,3.0,11.0,3.0,8.0
10.545592369477777,3.0,4.0,3.0,2.0,1.0,3.0,29.0,Travel_Rarely,Sales,2.0,4.0,Marketing,1.0,1802.0,Female,4.0,Research Scientist,Married,106500.0,1.0,Y,13.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0
8.08675256581861,21.0,2.0,3.0,3.0,3.0,3.0,42.0,Travel_Rarely,Sales,7.0,4.0,Medical,1.0,93.0,Male,3.0,Research Scientist,Divorced,22260.0,0.0,Y,12.0,8.0,1.0,4.0,3.0,3.0,1.0,0.0
6.5877409638552775,12.0,3.0,3.0,4.0,1.0,3.0,31.0,Travel_Frequently,Research & Development,25.0,5.0,Technical Degree,1.0,1132.0,Female,2.0,Human Resources,Married,180610.0,1.0,Y,14.0,8.0,1.0,10.0,2.0,10.0,8.0,7.0
7.629564926371945,12.0,3.0,3.0,1.0,4.0,3.0,53.0,Travel_Rarely,Research & Development,11.0,3.0,Medical,1.0,1231.0,Male,2.0,Manager,Married,21090.0,2.0,Y,13.0,8.0,0.0,31.0,3.0,25.0,3.0,7.0
5.9314212405175,22.0,3.0,3.0,3.0,2.0,3.0,30.0,Travel_Rarely,Research & Development,14.0,3.0,Technical Degree,1.0,3792.0,Male,5.0,Research Director,Married,27950.0,3.0,Y,13.0,8.0,0.0,9.0,4.0,4.0,1.0,3.0
8.127032574743334,16.0,3.0,4.0,1.0,3.0,4.0,51.0,Travel_Rarely,Sales,23.0,3.0,Medical,1.0,1992.0,Female,2.0,Research Scientist,Married,192720.0,9.0,Y,20.0,8.0,0.0,18.0,2.0,10.0,2.0,7.0
7.470902498884167,11.0,4.0,3.0,2.0,3.0,3.0,47.0,Travel_Frequently,Sales,1.0,3.0,Medical,1.0,1560.0,Female,2.0,Laboratory Technician,Single,68340.0,3.0,Y,16.0,8.0,1.0,5.0,2.0,0.0,0.0,0.0
9.049416555109167,4.0,3.0,3.0,4.0,4.0,2.0,34.0,Travel_Rarely,Research & Development,8.0,1.0,Life Sciences,1.0,4042.0,Female,3.0,Laboratory Technician,Married,25850.0,3.0,Y,12.0,8.0,0.0,9.0,5.0,4.0,0.0,1.0
